latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
35.90559,-5.36457,307.7,0.5,0.49,2019-07-08,0242,N,VIIRS,n,1.0NRT,291.5,9.6,N
36.37226,-6.08679,336.2,0.54,0.68,2019-07-08,1224,N,VIIRS,n,1.0NRT,294.3,8.4,D
36.37049,-6.09286,333.3,0.54,0.68,2019-07-08,1224,N,VIIRS,n,1.0NRT,294.1,5.8,D
37.33352,-5.98144,346.6,0.5,0.66,2019-07-08,1224,N,VIIRS,n,1.0NRT,295.6,6.7,D
37.33253,-5.9836,336.2,0.5,0.66,2019-07-08,1224,N,VIIRS,n,1.0NRT,294.9,3.7,D
39.24339,-5.29575,346.6,0.41,0.61,2019-07-08,1224,N,VIIRS,n,1.0NRT,303.8,3.7,D
37.47971,-6.02466,336.8,0.5,0.66,2019-07-08,1224,N,VIIRS,n,1.0NRT,295.6,3.6,D
39.23987,-5.29338,338.3,0.41,0.61,2019-07-08,1224,N,VIIRS,n,1.0NRT,304.3,6.1,D
37.81155,-2.58651,296,0.55,0.43,2019-07-09,0224,N,VIIRS,n,1.0NRT,285.8,0.6,N
37.28025,-5.98597,308.9,0.42,0.37,2019-07-09,0224,N,VIIRS,n,1.0NRT,288.4,1.1,N
37.28365,-5.98501,314.8,0.42,0.37,2019-07-09,0224,N,VIIRS,n,1.0NRT,289.1,1.1,N
38.37711,-0.54316,306.6,0.45,0.47,2019-07-09,0224,N,VIIRS,n,1.0NRT,292,1,N
39.93491,-3.74228,316,0.46,0.39,2019-07-09,0224,N,VIIRS,n,1.0NRT,288.4,2.3,N
42.55061,-6.76821,295.9,0.38,0.36,2019-07-09,0224,N,VIIRS,n,1.0NRT,280.1,0.6,N
35.86106,-5.36964,331.1,0.45,0.39,2019-07-09,0224,N,VIIRS,n,1.0NRT,290.9,2.8,N
36.17722,-5.42266,302.3,0.45,0.39,2019-07-09,0224,N,VIIRS,n,1.0NRT,291.1,0.8,N
36.18163,-5.42656,300.8,0.45,0.39,2019-07-09,0224,N,VIIRS,n,1.0NRT,290.4,0.8,N
37.92053,-1.27143,342.2,0.49,0.65,2019-07-09,1206,N,VIIRS,n,1.0NRT,309.1,3.7,D
43.52398,-5.73462,345.9,0.47,0.48,2019-07-09,1348,N,VIIRS,n,1.0NRT,301.3,8.8,D
43.55348,-5.86144,298.1,0.46,0.39,2019-07-10,0200,N,VIIRS,n,1.0NRT,287.2,0.8,N
43.44294,-3.84266,312.7,0.4,0.37,2019-07-10,0200,N,VIIRS,n,1.0NRT,288.6,1.5,N
43.33164,-5.77438,297.4,0.45,0.39,2019-07-10,0200,N,VIIRS,n,1.0NRT,286.9,0.5,N
42.81406,-1.74062,319.7,0.38,0.36,2019-07-10,0200,N,VIIRS,n,1.0NRT,286.6,1.7,N
43.52301,-5.72976,312.2,0.45,0.39,2019-07-10,0200,N,VIIRS,n,1.0NRT,287.9,1.8,N
43.52658,-5.72895,306.2,0.45,0.39,2019-07-10,0200,N,VIIRS,n,1.0NRT,287.2,1.3,N
43.53867,-5.82981,339.3,0.45,0.39,2019-07-10,0200,N,VIIRS,n,1.0NRT,288.9,8.8,N
43.53014,-5.72809,311.5,0.45,0.39,2019-07-10,0200,N,VIIRS,n,1.0NRT,287.4,1.3,N
43.5436,-5.84033,317,0.46,0.39,2019-07-10,0200,N,VIIRS,n,1.0NRT,287.9,2,N
43.55462,-5.902,308.2,0.46,0.39,2019-07-10,0200,N,VIIRS,n,1.0NRT,288.4,1.7,N
43.5553,-5.90766,332,0.46,0.39,2019-07-10,0200,N,VIIRS,n,1.0NRT,288.9,3.9,N
43.20642,-2.7718,298.1,0.39,0.36,2019-07-10,0200,N,VIIRS,n,1.0NRT,286.9,0.5,N
41.47423,-1.48867,300.3,0.39,0.36,2019-07-10,0200,N,VIIRS,n,1.0NRT,287.4,0.8,N
41.47595,-1.48619,299.4,0.39,0.36,2019-07-10,0200,N,VIIRS,n,1.0NRT,286.6,0.3,N
41.64588,-0.76826,300,0.39,0.37,2019-07-10,0200,N,VIIRS,n,1.0NRT,288,0.4,N
42.55107,-6.76706,297.7,0.48,0.4,2019-07-10,0200,N,VIIRS,n,1.0NRT,287.2,0.5,N
41.24241,1.86335,303.2,0.47,0.4,2019-07-10,0200,N,VIIRS,n,1.0NRT,291,1.4,N
41.31222,1.66094,314.1,0.46,0.39,2019-07-10,0200,N,VIIRS,n,1.0NRT,291.1,1.7,N
42.98186,-9.08601,299.6,0.41,0.45,2019-07-10,0200,N,VIIRS,n,1.0NRT,287.9,0.7,N
41.40592,1.99853,309.8,0.47,0.4,2019-07-10,0200,N,VIIRS,n,1.0NRT,290.6,1.2,N
42.55322,-4.79281,308.8,0.42,0.37,2019-07-10,0200,N,VIIRS,n,1.0NRT,283.3,1,N
41.52711,1.80583,301.5,0.46,0.39,2019-07-10,0200,N,VIIRS,n,1.0NRT,288.1,0.8,N
37.35872,-6.67254,300.8,0.43,0.38,2019-07-10,0206,N,VIIRS,n,1.0NRT,290.4,0.4,N
36.61789,-6.07262,303.3,0.41,0.37,2019-07-10,0206,N,VIIRS,n,1.0NRT,291.4,0.8,N
35.11069,-3.80261,301.9,0.39,0.36,2019-07-10,0206,N,VIIRS,n,1.0NRT,289.4,0.6,N
37.81038,-2.58436,298.9,0.39,0.36,2019-07-10,0206,N,VIIRS,n,1.0NRT,286.7,0.5,N
38.55001,-7.43944,301.4,0.46,0.39,2019-07-10,0206,N,VIIRS,n,1.0NRT,289.8,0.7,N
38.37732,-0.54142,303.9,0.42,0.38,2019-07-10,0206,N,VIIRS,n,1.0NRT,292.7,0.6,N
40.02983,-5.48985,319.7,0.41,0.37,2019-07-10,0206,N,VIIRS,n,1.0NRT,286.1,1.9,N
39.93516,-3.74418,324,0.39,0.36,2019-07-10,0206,N,VIIRS,n,1.0NRT,291.5,2.5,N
40.24442,-3.47513,325.9,0.39,0.36,2019-07-10,0206,N,VIIRS,n,1.0NRT,292.4,2.6,N
39.95192,-0.00352,304.8,0.42,0.38,2019-07-10,0206,N,VIIRS,n,1.0NRT,293.5,1.3,N
42.55232,-4.79319,334.2,0.47,0.39,2019-07-10,1324,N,VIIRS,l,1.0NRT,308.2,4.1,D
43.54151,-5.8304,335,0.44,0.38,2019-07-10,1324,N,VIIRS,l,1.0NRT,309.8,3.7,D
42.23266,-7.78913,343.1,0.39,0.36,2019-07-10,1324,N,VIIRS,n,1.0NRT,302.9,4.8,D
42.49009,-4.5958,348.2,0.47,0.4,2019-07-10,1324,N,VIIRS,n,1.0NRT,308.7,9.4,D
42.48644,-4.595,348.8,0.47,0.4,2019-07-10,1324,N,VIIRS,n,1.0NRT,311,9.4,D
43.54246,-5.83198,300.3,0.49,0.48,2019-07-11,0142,N,VIIRS,n,1.0NRT,288.8,0.9,N
41.47306,2.18452,304.3,0.38,0.36,2019-07-11,0142,N,VIIRS,n,1.0NRT,292.6,0.8,N
41.92401,0.18226,318.7,0.41,0.37,2019-07-11,0142,N,VIIRS,n,1.0NRT,292.1,1.6,N
41.92467,0.17736,311.1,0.41,0.37,2019-07-11,0142,N,VIIRS,n,1.0NRT,292.8,1.8,N
42.98486,-9.08731,298.4,0.35,0.57,2019-07-11,0142,N,VIIRS,n,1.0NRT,286.5,0.8,N
43.53799,-5.83267,322.9,0.49,0.48,2019-07-11,0142,N,VIIRS,n,1.0NRT,288.2,2.7,N
43.52565,-5.73068,300.6,0.48,0.48,2019-07-11,0142,N,VIIRS,n,1.0NRT,288.9,1.6,N
42.92127,-1.50708,298.3,0.46,0.39,2019-07-11,0142,N,VIIRS,n,1.0NRT,287.1,0.5,N
43.35365,-8.45061,301.7,0.33,0.55,2019-07-11,0142,N,VIIRS,n,1.0NRT,288.2,0.5,N
42.98331,-9.08663,301.2,0.35,0.57,2019-07-11,0142,N,VIIRS,n,1.0NRT,286.9,0.9,N
41.40712,1.99809,309.5,0.38,0.36,2019-07-11,0142,N,VIIRS,n,1.0NRT,292.7,0.7,N
41.31221,1.66112,316,0.39,0.36,2019-07-11,0142,N,VIIRS,n,1.0NRT,293.7,1.4,N
41.24073,1.86039,311.8,0.38,0.36,2019-07-11,0142,N,VIIRS,n,1.0NRT,293.9,1.1,N
43.30721,-3.02496,317.3,0.54,0.42,2019-07-11,0142,N,VIIRS,n,1.0NRT,290.3,2.4,N
43.55709,-5.90461,304.9,0.49,0.49,2019-07-11,0142,N,VIIRS,n,1.0NRT,290.2,1.1,N
38.37553,-0.54389,308.5,0.4,0.37,2019-07-11,0142,N,VIIRS,n,1.0NRT,295.1,1.1,N
39.27263,-2.78519,307.1,0.48,0.4,2019-07-11,0142,N,VIIRS,n,1.0NRT,291.6,1,N
40.09433,-4.18854,316.9,0.56,0.43,2019-07-11,0142,N,VIIRS,n,1.0NRT,290.4,2.3,N
39.66338,-0.24772,306.9,0.4,0.37,2019-07-11,0142,N,VIIRS,n,1.0NRT,294.7,0.7,N
40.57497,-5.55509,315.2,0.44,0.46,2019-07-11,0142,N,VIIRS,n,1.0NRT,284.9,1.9,N
41.47523,-1.48478,302.9,0.45,0.39,2019-07-11,0142,N,VIIRS,n,1.0NRT,290.9,0.2,N
41.18891,1.21821,303.1,0.39,0.36,2019-07-11,0142,N,VIIRS,n,1.0NRT,291.5,0.9,N
41.45359,1.97927,311.2,0.38,0.36,2019-07-11,0142,N,VIIRS,n,1.0NRT,293.4,1.1,N
37.49068,-5.85524,304.6,0.42,0.45,2019-07-11,0148,N,VIIRS,n,1.0NRT,291.5,0.4,N
36.6167,-6.07133,303.8,0.42,0.45,2019-07-11,0148,N,VIIRS,n,1.0NRT,291.3,0.7,N
36.17977,-5.42473,305.1,0.38,0.43,2019-07-11,0148,N,VIIRS,n,1.0NRT,292.7,1.3,N
43.52636,-5.73241,300.2,0.53,0.67,2019-07-11,0324,N,VIIRS,n,1.0NRT,287.9,1.1,N
38.19191,-1.32824,341,0.4,0.37,2019-07-11,1306,N,VIIRS,l,1.0NRT,314.5,4.1,D
43.55696,-5.9089,335.6,0.39,0.36,2019-07-11,1306,N,VIIRS,l,1.0NRT,308.6,3.9,D
43.55775,-5.90413,343.2,0.39,0.36,2019-07-11,1306,N,VIIRS,n,1.0NRT,310.4,5.2,D
43.53823,-5.83308,337.2,0.39,0.36,2019-07-11,1306,N,VIIRS,l,1.0NRT,309.3,3,D
43.34909,-3.24341,340.9,0.39,0.36,2019-07-11,1306,N,VIIRS,n,1.0NRT,310.3,24.1,D
38.36526,-1.99778,342.4,0.39,0.36,2019-07-11,1306,N,VIIRS,n,1.0NRT,314.6,4.8,D
42.27283,-4.49159,367,0.38,0.36,2019-07-11,1306,N,VIIRS,h,1.0NRT,341.3,83,D
42.26956,-4.49067,367,0.38,0.36,2019-07-11,1306,N,VIIRS,l,1.0NRT,336.8,83,D
40.39141,-5.75049,342.3,0.4,0.37,2019-07-11,1306,N,VIIRS,l,1.0NRT,315.6,11.3,D
43.54063,-5.83265,367,0.42,0.61,2019-07-12,0124,N,VIIRS,h,1.0NRT,291.3,7.3,N
43.5404,-5.8269,330.1,0.42,0.61,2019-07-12,0124,N,VIIRS,n,1.0NRT,288.3,7.3,N
43.5349,-5.83299,311.6,0.42,0.61,2019-07-12,0124,N,VIIRS,n,1.0NRT,287.8,7.3,N
43.53077,-5.72735,299.5,0.41,0.61,2019-07-12,0124,N,VIIRS,n,1.0NRT,288.8,0.6,N
43.52529,-5.73309,304.2,0.41,0.61,2019-07-12,0124,N,VIIRS,n,1.0NRT,289.6,1.8,N
43.30646,-3.02195,313.1,0.6,0.53,2019-07-12,0124,N,VIIRS,n,1.0NRT,289.3,2.6,N
43.30638,-3.02739,302.8,0.6,0.53,2019-07-12,0124,N,VIIRS,n,1.0NRT,288,1.6,N
43.3059,-3.01989,299.8,0.6,0.53,2019-07-12,0124,N,VIIRS,n,1.0NRT,288,1.2,N
43.22244,-2.87801,299.4,0.59,0.53,2019-07-12,0124,N,VIIRS,n,1.0NRT,287.2,0.6,N
41.454,1.97748,304.7,0.5,0.41,2019-07-12,0124,N,VIIRS,n,1.0NRT,293.3,1.1,N
41.31223,1.66382,312.4,0.51,0.41,2019-07-12,0124,N,VIIRS,n,1.0NRT,293,1.9,N
41.24122,1.8606,305.7,0.5,0.41,2019-07-12,0124,N,VIIRS,n,1.0NRT,293.3,1.3,N
43.54173,-5.82883,348,0.42,0.61,2019-07-12,0124,N,VIIRS,n,1.0NRT,289.4,5.9,N
43.54191,-5.83446,339.8,0.42,0.61,2019-07-12,0124,N,VIIRS,n,1.0NRT,289.9,5.9,N
43.55428,-5.86106,299.7,0.42,0.61,2019-07-12,0124,N,VIIRS,n,1.0NRT,289.2,0.9,N
37.17932,-6.89686,300.5,0.43,0.62,2019-07-12,0124,N,VIIRS,n,1.0NRT,290.4,1.5,N
39.66256,-0.24553,308.6,0.4,0.44,2019-07-12,0124,N,VIIRS,n,1.0NRT,295.8,1.3,N
40.05419,-4.32251,322.3,0.33,0.55,2019-07-12,0124,N,VIIRS,n,1.0NRT,292.4,1.4,N
40.36609,-4.09371,326.3,0.32,0.55,2019-07-12,0124,N,VIIRS,n,1.0NRT,290,1.4,N
40.37117,-4.09312,319.5,0.32,0.55,2019-07-12,0124,N,VIIRS,n,1.0NRT,291.4,1.4,N
43.5362,-5.83478,335.1,0.42,0.61,2019-07-12,0124,N,VIIRS,n,1.0NRT,287.8,5.9,N
43.53601,-5.82934,354.5,0.42,0.61,2019-07-12,0124,N,VIIRS,n,1.0NRT,287.8,5.9,N
43.52124,-5.72999,298.6,0.41,0.61,2019-07-12,0124,N,VIIRS,n,1.0NRT,288.5,1,N
43.55313,-5.85927,302.3,0.42,0.61,2019-07-12,0124,N,VIIRS,n,1.0NRT,289.5,1,N
43.30517,-3.02289,297,0.44,0.62,2019-07-12,0306,N,VIIRS,n,1.0NRT,286.9,0.7,N
43.30672,-3.02813,299.6,0.44,0.62,2019-07-12,0306,N,VIIRS,n,1.0NRT,287,1.1,N
43.30647,-3.02499,308.7,0.44,0.62,2019-07-12,0306,N,VIIRS,n,1.0NRT,287.8,0.7,N
43.44234,-3.84385,302.3,0.4,0.6,2019-07-12,0306,N,VIIRS,n,1.0NRT,288.7,0.7,N
43.52563,-5.72984,313.1,0.32,0.55,2019-07-12,0306,N,VIIRS,n,1.0NRT,288.7,0.7,N
43.52083,-5.73228,301,0.32,0.55,2019-07-12,0306,N,VIIRS,n,1.0NRT,288.5,0.7,N
43.55618,-5.90215,300,0.63,0.54,2019-07-12,0306,N,VIIRS,n,1.0NRT,289.2,1.1,N
43.52172,-5.7321,301.2,0.32,0.55,2019-07-12,0306,N,VIIRS,n,1.0NRT,289.1,0.8,N
43.55619,-5.90262,302.2,0.63,0.54,2019-07-12,0306,N,VIIRS,n,1.0NRT,289.7,1.9,N
42.95289,-9.26102,302.1,0.46,0.47,2019-07-12,0306,N,VIIRS,n,1.0NRT,289.2,0.8,N
42.9512,-9.25826,302.9,0.46,0.47,2019-07-12,0306,N,VIIRS,n,1.0NRT,289.1,0.7,N
43.52558,-5.73101,332.1,0.52,0.41,2019-07-12,1248,N,VIIRS,l,1.0NRT,306.7,4.1,D
43.27081,-7.81008,329.3,0.43,0.46,2019-07-12,1248,N,VIIRS,n,1.0NRT,303.6,2.7,D
43.53901,-5.83248,345.2,0.52,0.42,2019-07-12,1248,N,VIIRS,n,1.0NRT,308.9,17.5,D
42.08072,-1.81837,311.4,0.45,0.63,2019-07-13,0106,N,VIIRS,n,1.0NRT,287.5,1.2,N
41.10583,1.1784,329.1,0.61,0.54,2019-07-13,0106,N,VIIRS,n,1.0NRT,290.9,11.2,N
41.1063,1.17092,332.2,0.62,0.54,2019-07-13,0106,N,VIIRS,n,1.0NRT,291.3,16.6,N
41.11081,1.17905,332.3,0.61,0.54,2019-07-13,0106,N,VIIRS,n,1.0NRT,291.8,11.2,N
41.11127,1.17163,339.7,0.62,0.54,2019-07-13,0106,N,VIIRS,n,1.0NRT,292.1,16.6,N
42.08222,-1.81604,315,0.45,0.63,2019-07-13,0106,N,VIIRS,n,1.0NRT,287.6,1.6,N
36.9221,-2.67474,322,0.46,0.63,2019-07-13,0106,N,VIIRS,n,1.0NRT,286.9,2,N
36.9219,-2.6703,309.4,0.46,0.63,2019-07-13,0106,N,VIIRS,n,1.0NRT,286,2,N
36.92125,-2.67459,307.3,0.4,0.6,2019-07-13,0248,N,VIIRS,n,1.0NRT,286.5,3.6,N
36.92617,-2.67093,329,0.4,0.6,2019-07-13,0248,N,VIIRS,n,1.0NRT,287.8,4.7,N
41.33008,-4.0328,357,0.53,0.5,2019-07-13,1230,N,VIIRS,n,1.0NRT,307.1,23,D
41.3298,-4.02789,367,0.53,0.5,2019-07-13,1230,N,VIIRS,h,1.0NRT,302,27.8,D
40.38272,-4.60458,339.5,0.6,0.53,2019-07-13,1230,N,VIIRS,n,1.0NRT,293.9,6.7,D
41.3283,-4.03398,342.4,0.53,0.5,2019-07-13,1230,N,VIIRS,n,1.0NRT,306.4,19.9,D
36.93177,-2.6742,335.2,0.58,0.52,2019-07-13,1230,N,VIIRS,n,1.0NRT,302.9,34.3,D
36.92438,-2.68387,331.4,0.58,0.52,2019-07-13,1230,N,VIIRS,l,1.0NRT,305.9,4.1,D
36.9258,-2.67793,337.6,0.58,0.52,2019-07-13,1230,N,VIIRS,l,1.0NRT,311.9,4.1,D
36.9304,-2.67989,367,0.58,0.52,2019-07-13,1230,N,VIIRS,l,1.0NRT,334.7,181.6,D
41.33155,-4.02668,345.2,0.53,0.5,2019-07-13,1230,N,VIIRS,n,1.0NRT,288.8,23,D
36.93108,-2.67117,352.1,0.65,0.73,2019-07-13,1406,N,VIIRS,n,1.0NRT,311.1,39.4,D
36.93676,-2.67773,367,0.64,0.72,2019-07-13,1406,N,VIIRS,h,1.0NRT,307.5,38.1,D
36.93755,-2.64851,330.7,0.65,0.73,2019-07-13,1406,N,VIIRS,n,1.0NRT,295.8,22.8,D
36.9365,-2.68746,331.5,0.64,0.72,2019-07-13,1406,N,VIIRS,n,1.0NRT,299.7,38.1,D
36.93128,-2.66171,367,0.65,0.73,2019-07-13,1406,N,VIIRS,h,1.0NRT,300.1,57.2,D
36.92976,-2.68582,334.5,0.64,0.72,2019-07-13,1406,N,VIIRS,n,1.0NRT,299.4,38.1,D
36.93048,-2.6585,335.4,0.65,0.73,2019-07-13,1406,N,VIIRS,n,1.0NRT,296.9,101.7,D
36.92999,-2.67723,367,0.64,0.72,2019-07-13,1406,N,VIIRS,h,1.0NRT,307.1,38.1,D
36.93024,-2.66764,367,0.64,0.72,2019-07-13,1406,N,VIIRS,h,1.0NRT,309.4,101.7,D
36.9379,-2.67029,295.8,0.65,0.73,2019-07-13,1406,N,VIIRS,l,1.0NRT,305.1,95.3,D
36.93829,-2.65161,331.5,0.65,0.73,2019-07-13,1406,N,VIIRS,n,1.0NRT,295.3,90.5,D
36.93764,-2.68201,367,0.64,0.72,2019-07-13,1406,N,VIIRS,h,1.0NRT,303.6,95.3,D
36.93811,-2.66016,367,0.65,0.73,2019-07-13,1406,N,VIIRS,h,1.0NRT,298.4,90.5,D
36.93733,-2.65687,367,0.65,0.73,2019-07-13,1406,N,VIIRS,h,1.0NRT,296.1,101.7,D
36.93088,-2.68069,367,0.64,0.72,2019-07-13,1406,N,VIIRS,h,1.0NRT,306.5,39.4,D
40.34505,-4.61024,351.5,0.53,0.67,2019-07-13,1412,N,VIIRS,n,1.0NRT,298.8,143.8,D
40.35143,-4.60717,367,0.53,0.67,2019-07-13,1412,N,VIIRS,h,1.0NRT,316,143.8,D
40.35128,-4.61295,367,0.53,0.67,2019-07-13,1412,N,VIIRS,h,1.0NRT,329.4,143.8,D
40.35115,-4.61779,343.1,0.53,0.67,2019-07-13,1412,N,VIIRS,n,1.0NRT,298.7,64.1,D
40.35033,-4.59434,295.7,0.48,0.4,2019-07-14,0230,N,VIIRS,n,1.0NRT,284.9,1.2,N
36.94748,-2.64006,354,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,300.4,31.8,N
36.94871,-2.6456,320.5,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,294.2,7,N
36.95042,-2.63292,315.1,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,294.2,2.7,N
36.96593,-1.90779,305.2,0.49,0.49,2019-07-14,0230,N,VIIRS,n,1.0NRT,291.9,0.9,N
38.78596,-6.99715,316.4,0.42,0.37,2019-07-14,0230,N,VIIRS,n,1.0NRT,291.5,14.4,N
38.78682,-7.00187,329.9,0.42,0.37,2019-07-14,0230,N,VIIRS,n,1.0NRT,296.5,14.4,N
38.44553,-4.90604,301.7,0.5,0.41,2019-07-14,0230,N,VIIRS,n,1.0NRT,289.3,0.8,N
38.44583,-4.90591,305.1,0.5,0.41,2019-07-14,0230,N,VIIRS,n,1.0NRT,289.8,1.2,N
38.7272,-4.07231,312.5,0.53,0.42,2019-07-14,0230,N,VIIRS,n,1.0NRT,288.4,1.7,N
39.93466,-3.74296,306.8,0.52,0.42,2019-07-14,0230,N,VIIRS,n,1.0NRT,291.9,1.6,N
40.35382,-4.59266,308.9,0.48,0.4,2019-07-14,0230,N,VIIRS,n,1.0NRT,287.3,1.2,N
40.35607,-4.6041,311,0.48,0.4,2019-07-14,0230,N,VIIRS,n,1.0NRT,284.9,1.9,N
40.35728,-4.59078,314,0.48,0.4,2019-07-14,0230,N,VIIRS,n,1.0NRT,288,2.7,N
40.35843,-4.59659,335.4,0.48,0.4,2019-07-14,0230,N,VIIRS,n,1.0NRT,289.5,4.2,N
40.35954,-4.60229,327.8,0.48,0.4,2019-07-14,0230,N,VIIRS,n,1.0NRT,286.5,4.2,N
40.36076,-4.58897,321.1,0.48,0.4,2019-07-14,0230,N,VIIRS,n,1.0NRT,288.4,2.7,N
40.36084,-4.59442,305.5,0.48,0.4,2019-07-14,0230,N,VIIRS,n,1.0NRT,286.4,2.3,N
40.35969,-4.58867,328.3,0.48,0.4,2019-07-14,0230,N,VIIRS,n,1.0NRT,289.6,2.3,N
40.24678,-3.47521,306.6,0.53,0.42,2019-07-14,0230,N,VIIRS,n,1.0NRT,291.4,2.9,N
40.24467,-3.47504,319,0.53,0.42,2019-07-14,0230,N,VIIRS,n,1.0NRT,292.5,2.2,N
42.98233,-9.08732,303.6,0.39,0.36,2019-07-14,0230,N,VIIRS,n,1.0NRT,289.1,0.9,N
36.91682,-2.66462,302.9,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,287.8,4.1,N
36.91798,-2.66977,339.1,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,291.3,13,N
36.91511,-2.63683,319.9,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,291.9,27,N
36.91859,-2.65236,319.6,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,290.1,6.4,N
36.91625,-2.64194,344.9,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,293.7,27,N
36.91742,-2.64715,328.8,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,293.5,6.4,N
36.91973,-2.65742,355.5,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,292.2,8.4,N
36.92087,-2.66252,344.9,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,291.7,8.4,N
36.92205,-2.66778,338.3,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,289,4.5,N
36.91932,-2.63541,347.6,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,298,27,N
36.92045,-2.64049,352.8,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,311.6,27,N
36.92157,-2.64551,336.1,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,294.9,6.4,N
36.93695,-2.63339,310.7,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,288.7,1,N
36.93913,-2.64315,299.9,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,288.5,0.4,N
36.94139,-2.6533,323.1,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,289.7,2.8,N
36.94218,-2.63654,307.3,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,289.9,31.8,N
36.94007,-2.62708,348.1,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,295.2,13.1,N
36.9411,-2.63174,349.1,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,299.2,13.1,N
36.94442,-2.6466,341.5,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,296,7,N
36.94559,-2.65184,338.3,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,293.2,7,N
36.94526,-2.63006,348.3,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,296.5,13.1,N
36.94632,-2.63486,343,0.45,0.47,2019-07-14,0230,N,VIIRS,n,1.0NRT,318.2,31.8,N
40.24518,-6.43362,339.6,0.63,0.72,2019-07-14,1212,N,VIIRS,n,1.0NRT,295.9,10.1,D
38.78789,-6.9965,335.7,0.73,0.76,2019-07-14,1212,N,VIIRS,n,1.0NRT,299.6,3,D
36.71346,-4.5304,330.2,0.64,0.72,2019-07-14,1212,N,VIIRS,l,1.0NRT,303.7,3.2,D
43.53976,-5.83121,338.8,0.47,0.64,2019-07-14,1212,N,VIIRS,n,1.0NRT,297,6.2,D
40.25089,-6.42919,340.6,0.63,0.72,2019-07-14,1212,N,VIIRS,n,1.0NRT,293.8,7.9,D
43.54204,-5.82988,331.7,0.47,0.64,2019-07-14,1212,N,VIIRS,n,1.0NRT,296.1,7.6,D
38.78859,-7.0003,344.8,0.43,0.46,2019-07-14,1348,N,VIIRS,n,1.0NRT,311.9,6.9,D
36.70756,-4.52907,342.3,0.55,0.51,2019-07-14,1348,N,VIIRS,l,1.0NRT,313.2,4.3,D
43.52769,-5.72975,306.5,0.41,0.37,2019-07-15,0206,N,VIIRS,n,1.0NRT,289.4,2.3,N
43.53784,-5.8316,332.8,0.41,0.37,2019-07-15,0206,N,VIIRS,n,1.0NRT,291.4,6.3,N
43.5243,-5.73062,331.2,0.41,0.37,2019-07-15,0206,N,VIIRS,n,1.0NRT,290.6,2.3,N
42.81359,-1.73923,302.2,0.4,0.37,2019-07-15,0206,N,VIIRS,n,1.0NRT,287.8,0.3,N
41.3108,1.66498,308.7,0.53,0.42,2019-07-15,0206,N,VIIRS,n,1.0NRT,290.4,1.8,N
41.24104,1.8617,303.9,0.54,0.42,2019-07-15,0206,N,VIIRS,n,1.0NRT,291.9,1.6,N
41.64686,-0.76688,300.8,0.43,0.38,2019-07-15,0206,N,VIIRS,n,1.0NRT,289.5,0.6,N
43.44354,-3.84505,309.3,0.39,0.36,2019-07-15,0206,N,VIIRS,n,1.0NRT,290.2,0.7,N
43.4407,-3.84271,309.9,0.39,0.36,2019-07-15,0206,N,VIIRS,n,1.0NRT,291.1,1.3,N
43.224,-2.87978,303,0.39,0.36,2019-07-15,0206,N,VIIRS,n,1.0NRT,289,0.6,N
42.92147,-1.51021,298.7,0.4,0.37,2019-07-15,0206,N,VIIRS,n,1.0NRT,286.5,0.6,N
43.55212,-5.85954,308.2,0.41,0.37,2019-07-15,0206,N,VIIRS,n,1.0NRT,290,1.2,N
43.55483,-5.90623,305.8,0.41,0.37,2019-07-15,0206,N,VIIRS,n,1.0NRT,291.1,1.9,N
43.53107,-5.72886,306.9,0.41,0.37,2019-07-15,0206,N,VIIRS,n,1.0NRT,289.6,0.8,N
43.54124,-5.83072,315.5,0.41,0.37,2019-07-15,0206,N,VIIRS,n,1.0NRT,291.8,6.3,N
